concept,layer,direction,token_1,token_2,token_3,token_4,token_5,token_6,token_7,token_8,token_9,token_10,logit_1,logit_2,logit_3,logit_4,logit_5,logit_6,logit_7,logit_8,logit_9,logit_10
pc2_arousal,21,top,!!.,!).,"!),",?!,ジュアル, using,"!"");",!}{,搞,?!?!,88.4631,83.7134,80.9791,78.9275,77.3448,76.9014,76.3097,75.8055,75.5948,74.9397
pc2_arousal,21,bottom, unaffected, رحم, 감소,summer,winter,none,that,complement,peter,wakeup,-103.0969,-95.4943,-93.5871,-93.3713,-92.7921,-89.5008,-88.8805,-87.9364,-86.6128,-85.2716
pc2_arousal,22,top,搞,!,"!"");",!}{,"!("""," """,?!,"!"",",!;,%!,97.3974,93.2657,91.1312,90.6205,89.7701,89.4983,85.3828,84.7372,84.0696,83.9266
pc2_arousal,22,bottom, unaffected,nearby, twilight,winter,painter, disponibile, universality, 감소, residing,neighbor,-110.9163,-92.7561,-91.9261,-90.8388,-90.4271,-90.2390,-88.1274,-87.8898,-87.2957,-86.9537
pc2_arousal,23,top,?!,!!,!,!!!,!;,!?,؟!,"!"");",?!?,！（,134.8981,125.5970,114.7172,112.1527,111.6013,111.3779,108.3056,106.1465,105.6430,105.5610
pc2_arousal,23,bottom, jeweiligen, znajdują, workday, juncture, twilight, indicada, insuficiente,녘, dusk, correspondiente,-89.2140,-89.1192,-88.7188,-88.6344,-87.1813,-83.8988,-83.5587,-83.2352,-82.7919,-81.9576
pc2_arousal,24,top,"!(""", my,!, you,我要, gonna,?!, excellent, I, turbo,121.8966,97.0845,95.9856,95.7476,95.6422,93.8326,93.8110,91.3218,89.1278,86.8932
pc2_arousal,24,bottom, indistinct, znajdują, oblivion, unnoticed, olvidado, bygone, antiguas, twilight, dusk, giấc,-116.7210,-111.2575,-107.5438,-105.7487,-101.5493,-100.0432,-99.2895,-97.6339,-95.4271,-95.1766
pc2_arousal,25,top, enthusi, excellent,"!(""", enthusiastic, 자랑,!, exciting,?!,ampionship,我要,112.3766,102.8222,100.1423,94.4879,94.4271,94.1259,92.7787,91.0857,90.0156,89.8055
pc2_arousal,25,bottom, indistinct, unnoticed, faded, undisturbed, znajdują, lonely, loneliness, oblivion,蹉, numbness,-119.1336,-117.0652,-110.7049,-110.0128,-108.5160,-108.5141,-108.3244,-107.8178,-107.5200,-105.4971
pc2_arousal,26,top,"!(""", excellent,我要,!,"!),", enthusi, Excellent, I, my,Excellent,104.2882,97.7738,97.1624,94.9548,92.0443,90.7869,90.5606,89.7347,89.4729,85.6001
pc2_arousal,26,bottom, indistinct, unnoticed, oblivion, fruitless, faded, terasa, numbness, stillness, znajdują, olvidado,-117.1553,-113.4124,-109.0392,-106.8009,-105.9875,-105.1649,-103.9311,-103.4643,-103.1593,-101.8504
pc2_arousal,27,top, my, excellent,"!(""", enthusi,"!),",我对, I,我要, Excellent,ляю,101.4254,99.7888,99.0845,94.7719,94.5310,91.8788,90.7390,89.1417,85.3641,85.2229
pc2_arousal,27,bottom, unnoticed, fruitless, terasa, indistinct, faded, adrift, loneliness, oblivion, lonely, olvidado,-106.1731,-105.7958,-105.1430,-103.3764,-102.3800,-99.3294,-98.1103,-97.8295,-97.7316,-96.6914
pc2_arousal,28,top,"!),",我对,我要, my,"!"",",!, enthusi,我会, ผม, I,103.6071,98.1116,96.6111,91.7295,91.5090,90.8839,88.5098,85.9483,85.4605,85.4202
pc2_arousal,28,bottom, loneliness, lonely, forgotten, faded, unnoticed, Forgotten, emptiness,Forgotten, indistinct, sorrows,-117.3733,-107.8459,-106.5886,-106.0133,-105.1772,-101.9715,-101.4933,-100.5048,-99.7164,-99.7086
pc2_arousal,29,top,"!""","!"",","!("""," """," ""!", enthusi,"""", excited,",""", exciting,116.0316,110.0049,108.7062,99.4551,97.9575,97.1944,96.9359,96.4989,96.0400,95.3058
pc2_arousal,29,bottom, lonely, loneliness, shadowed, adrift, faded, unnoticed, shadows, emptied, 먼, dusty,-99.0289,-97.9405,-96.4139,-91.3515,-90.9594,-87.3309,-85.7774,-84.3634,-83.5831,-82.8008
pc2_arousal,30,top,"!""","!"",","""",","""," !""", enthusi,"!"";","!(""", excited,""",",138.8952,122.5542,112.1890,111.6081,110.7259,102.7168,100.4417,99.2101,98.9556,98.7619
pc2_arousal,30,bottom, lonely, loneliness, shadowed, adrift, shadows, faded, unnoticed, solace, Shadows, stillness,-103.9831,-103.2521,-100.4700,-91.5907,-90.0865,-89.9032,-87.3593,-85.6363,-84.7509,-83.7869
pc2_arousal,31,top,"!""","!"","," !""",",""","""","?!""","!"";","!!""",""",","!"")",157.7331,136.6301,130.8746,119.0707,117.3371,110.6315,107.6296,106.3431,105.1906,104.5973
pc2_arousal,31,bottom, shadowed, lonely, loneliness, shadows, adrift, faded, distant, 먼, Shadows, forgotten,-97.1121,-96.9783,-96.6106,-92.0297,-90.1695,-87.8132,-83.2932,-82.8540,-81.8479,-81.8351
pc2_arousal,32,top,"!""","!"","," !""","""",",""","!(""","?!""","!"";","!!""",""",",139.7183,119.3641,110.8593,108.0129,107.5273,99.3824,96.6593,95.8504,93.9167,93.7237
pc2_arousal,32,bottom, shadowed, lonely, faded, shadows, loneliness, adrift, solace, distant, overcast, Comfort,-102.0755,-97.0249,-96.0929,-95.1285,-95.0900,-93.7115,-89.7704,-89.2309,-88.9054,-87.5708
pc2_arousal,33,top,"!""","!"","," !""","""",",""","!!""","!!!""","?!""",""",","!"")",157.7423,130.8192,127.6435,108.1680,107.2628,106.0203,100.7320,98.3994,97.7125,97.3252
pc2_arousal,33,bottom, shadowed, faded, solace, clouded, withered, shrouded, overcast, stillness, weary, loneliness,-106.3146,-102.2588,-99.5045,-97.4018,-96.8330,-96.6208,-95.9116,-95.8477,-95.1614,-94.5109
pc2_arousal,34,top,"!"""," !""","!"",","""!","?!""","!"")"," ""!",!,"!!!""","!),",217.6448,184.4228,179.6108,164.6507,160.0208,156.7481,151.7219,145.2281,142.5466,140.7935
pc2_arousal,34,bottom, unresponsive, unresolved, sorrows, Sorrow, silence, cessation, silenced, inactivity, lắng, melanch,-137.3810,-133.0881,-123.9377,-122.5844,-122.0164,-121.5586,-121.2272,-120.7237,-120.3147,-120.0663
pc3,0,top,AS,клу,तना, AS, dibuka,ow,OS,нула,就,as,75.2577,67.4158,64.6649,64.1500,63.1223,62.6110,61.3993,61.1752,60.0122,59.5394
pc3,0,bottom, đích, surfactant,สาร, Bragg, 뭘, postnatal,⌊, privately, currencies, Individ,-65.7528,-64.7363,-62.7743,-61.6359,-61.1122,-61.0481,-60.9529,-60.8452,-60.7444,-60.1802
pc3,1,top,${, Moulton,⌊, ባ, Ball, ball,"′,",ilian, Option, Circle,62.1007,59.9200,59.7193,57.8654,57.6764,55.9235,55.6803,55.2721,55.0294,54.6135
pc3,1,bottom, 끼,ging,DeviceInfo, xrange,fac,FAC, monot, multifunction, Fac,ingi,-73.9991,-69.5157,-64.9680,-64.3478,-64.1898,-62.8368,-61.5167,-61.4728,-61.0136,-60.9014
pc3,2,top,Ă,ingi,FTR, discontinuity, chuck, Bel,できて,檔,fangen, impulses,62.1733,61.8767,60.9662,59.5961,56.6270,56.4076,55.9038,54.7502,54.5828,53.0889
pc3,2,bottom,话说,\],احث, racket,rika,ेशन, ball,ibals,@], regering,-68.2976,-68.2201,-67.6499,-67.0469,-66.4282,-64.6885,-64.3737,-64.3593,-63.7054,-63.0012
pc3,3,top,的可能性,semos, drums, Nog, impractical,نیم, idiom, tiềm, ممكن, できる,77.0866,71.8744,64.5988,63.0950,62.9283,62.8945,62.3518,62.0395,61.9179,61.5708
pc3,3,bottom,内的,WHERE,Just,Es,Inner,အရ,ナンバー,Question,number,Reserved,-72.2595,-66.4446,-65.7429,-63.7221,-63.5418,-63.5309,-61.7122,-61.6050,-60.4959,-60.1522
pc3,4,top, symbols, Symbols, insoluble, impractical,ogie, schme, Yugoslavia, NFC, substitutions,のために,69.9529,60.8918,60.4953,60.0579,58.8913,58.4532,58.0687,58.0483,57.7717,56.6594
pc3,4,bottom,Any, Zav,any, elektro,issive,ifen,chaft,)}>,aint,碳,-74.2942,-70.8729,-70.8570,-69.5106,-68.9777,-68.1889,-67.8560,-67.8548,-67.6430,-67.4237
pc3,5,top, yScale, آنچه, Yugoslavia, simple, accesible, scraps, grading, symbols, factorial, spaces,67.8727,65.6364,60.1458,58.1485,57.5149,56.7519,56.6087,56.1339,55.0377,54.8858
pc3,5,bottom,該当,วะ,၅,Either,Initi,Whit,OLD,话, 해당하는,ಅ,-85.1108,-84.5432,-79.5640,-76.4797,-76.4551,-76.4295,-74.0510,-73.1464,-72.2987,-72.2018
pc3,6,top, simple, inspection, آنچه,ियोग,GMP,人用,ترین, using, Exposure, smallest,63.0140,62.1617,60.8579,59.7800,59.7153,59.1655,58.5460,58.3150,58.1730,57.9285
pc3,6,bottom,該当,วะ, 해당,Finalmente,相关, bericht, 누구,platin,Named, ግን,-89.8408,-89.2326,-87.7135,-81.4446,-80.9757,-77.7218,-77.4417,-77.2343,-76.8234,-76.0798
pc3,7,top,plicity,簡単, fitness, simple, knowledge,apiKey, gamma, vest, جب, expertise,72.8019,71.5402,66.3270,64.9784,64.7823,64.1930,64.1046,64.0637,63.5476,63.4388
pc3,7,bottom,\}\,cheduling, entgegen,憂,AndWait, bicarbon,UpdateRequest,wil,の方, bericht,-92.9384,-92.7075,-92.6172,-91.7911,-90.5646,-90.5273,-90.4995,-89.3897,-88.8898,-88.6939
pc3,8,top,ွင်း, curator, yourself,随着, Gallo,agle,ליך, player,我在,().__,92.9011,81.6679,76.0892,75.3414,70.8189,69.9252,69.4940,69.1824,68.8685,68.8091
pc3,8,bottom, รี,mostly,含む, اي,هِ, discusses,junctive, mostly, menyatakan, البحر,-88.4956,-79.3508,-77.5144,-77.4597,-76.5754,-75.5065,-75.4181,-75.4104,-75.1454,-74.7636
pc3,9,top,Игра, obchod,一行, geek,chessboard,的游戏,erex, game, counterfe, approachable,92.0522,91.0697,90.0945,90.0804,88.2615,87.0160,86.7653,85.7685,85.0201,84.9831
pc3,9,bottom, voltou, afectada, تحدث,piratory, corrente,Response, phosphates, 주로,กลับ, thơ,-94.8070,-89.9716,-89.1808,-88.1618,-83.1769,-81.5560,-80.8138,-80.6016,-80.5286,-79.6672
pc3,10,top, showrooms,这家, spatula, sideboard,我不,Looking, showroom, graze,startGame, traded,88.8372,88.3050,84.8026,83.8626,82.4896,82.1933,81.6783,81.4849,80.8957,80.2509
pc3,10,bottom,piratory, Respiratory, nạn, respiratory, hormone, [#,KHR,henyl, mismos, مدار,-93.9900,-80.4088,-79.5889,-77.4154,-75.6954,-75.2955,-74.5747,-72.6460,-71.3110,-71.0340
pc3,11,top,くない,פל,roje,toInt,heiro, cumin, Bau, seem,Ein,这家,83.9676,70.1730,69.6733,69.2953,69.0077,66.8792,66.4382,66.3319,65.3703,65.3284
pc3,11,bottom,Returns, Returns,returns, blinking, returns,candidates,candidate,滯, dobro,دود,-77.1319,-75.6638,-72.3436,-71.2451,-71.1063,-70.9910,-70.0250,-69.9947,-69.8568,-69.7506
pc3,12,top, eingesetzt, encompassed, নিশ্চয়, encapsulate,มาช, encapsulated,orous, overshadowed, עו, extinguish,79.7676,66.5085,64.0692,61.8574,61.6502,61.2515,61.0794,59.7800,59.6018,58.2704
pc3,12,bottom, simpat, التعليم,acum,agni,ниц,标准的,ريب,uparrow, Hem, correctamente,-85.8877,-81.7079,-79.8968,-78.2714,-76.0050,-75.6145,-74.0417,-73.9964,-72.4631,-72.3029
pc3,13,top,降, push,however, pianta,ลด, sterilization,的新, however, pushing,warning,62.3079,61.1007,60.7801,60.5088,60.2539,59.7980,59.3147,57.6071,57.4446,57.4262
pc3,13,bottom,alities,Clique, endoc,اهر, identically,quiera,Combin, kuin, unbe, Combin,-81.8012,-80.9979,-79.2019,-79.1071,-78.6222,-77.8722,-77.5990,-77.3853,-76.9336,-75.8840
pc3,14,top,륙,itated,|(,istical,ạc, vials,atório,itans,這,전을,66.8726,65.8573,65.8263,64.8000,64.7670,64.3640,63.1935,63.1781,63.0552,61.3552
pc3,14,bottom, متر, postan, menand, sebagaimana, Treatment,irectional,adapter, Employment,Adapter, refinancing,-77.1510,-75.1545,-73.9956,-72.3883,-71.6035,-70.6326,-70.3465,-70.3125,-69.8170,-69.4359
pc3,15,top,ルトラ,リート,我还, afield,orduk,صيل, tracking,ʊ, ha,ْنَ,83.3244,79.9740,78.5904,74.7331,74.3144,74.1138,73.8897,70.8390,70.5416,69.9320
pc3,15,bottom,力和, に対して, එක,日至, ולא,mediate,に対して, bouche,人和, únicamente,-77.8293,-70.2944,-67.2489,-63.6267,-62.4463,-61.9318,-61.4913,-61.1488,-60.9899,-60.4660
pc3,16,top,als,vira,طان,tert,^{+, आइड,relser,గా,ulla,ji,81.7793,80.2088,71.3611,70.8237,69.8707,69.8609,69.2341,68.7252,68.4539,68.1762
pc3,16,bottom, eponymous, yazı,पुढे, denominado,idirectional,nake, namesake,mäss, previo, opposes,-70.0621,-69.1399,-68.6319,-65.0388,-64.4628,-64.2997,-63.7341,-63.0770,-62.5232,-61.7746
pc3,17,top, kịp, insofar, 됐다, airs,の原因, また, alert,คุณ,éros,เกิด,96.3051,84.6926,83.2128,82.1517,81.5835,81.2415,78.0746,78.0233,77.9452,77.9414
pc3,17,bottom,我对,然, decorative, cleverly,mäss, sobie,typename, mero, shew, autom,-84.9515,-77.0080,-73.0531,-70.5829,-69.9939,-67.9900,-67.4447,-67.1019,-67.0330,-66.9438
pc3,18,top, Because,Because,crumb, because,because,dimensional,प्रा, また,Porque,pter,85.6279,83.7409,81.3399,80.8348,80.6567,79.7392,77.1299,72.2631,71.5327,71.0902
pc3,18,bottom, shew, annoying, horrid, राज्यातील,"<?,", reloj, obnoxious, havoc,แต่ละ,一系列,-87.0977,-74.3856,-71.0985,-67.2178,-67.1950,-67.0373,-65.2083,-64.3538,-63.8703,-63.5970
pc3,19,top, precip, precipit,اموش, interruptions,éros, précip, respir, os, interrupts, overhe,114.9467,110.0079,103.6870,99.5589,99.5150,98.4939,94.8879,94.7811,93.6181,92.6075
pc3,19,bottom,我对, handcrafted, ingeniería,트로, scratch, indulging, constructed, costru, cab, fancied,-95.1193,-91.0244,-84.0678,-83.6933,-82.3953,-80.0848,-79.8372,-78.3920,-76.3629,-74.7031
pc3,20,top, suddenly, Suddenly,Suddenly, তখন,iegel, repente, 응, sudden, instantly,فيف,121.4270,113.5224,105.2082,96.0863,89.8056,89.6719,89.4037,87.6505,87.4172,87.4118
pc3,20,bottom, misconduct,我对, dishonesty, terminado, correctness, handcrafted, obtainable,точной, terminé, dishonest,-74.4938,-74.3042,-73.6614,-70.7375,-70.1288,-67.2863,-67.0649,-67.0508,-66.2453,-65.8954
pc3,21,top,downarrow, suddenly,leun,ľ,tiba,؟, nostrils,Suddenly,又是,펙,106.5255,103.3143,100.0759,97.7284,95.4743,93.8935,93.6502,93.6271,92.3819,92.2765
pc3,21,bottom, need, proper, needed, necessary, cần, divinity, 것이, messed, bothered, הזה,-79.7535,-75.9430,-72.6805,-67.4152,-65.7551,-65.6944,-64.4731,-63.8428,-63.8001,-62.2178
pc3,22,top, suddenly, Suddenly,Suddenly, abruptly,tiba,随即,downarrow,忽然,起來, dramatically,131.0110,129.2927,116.4234,114.1868,108.9696,103.9319,103.6882,100.8221,100.6672,100.0336
pc3,22,bottom, need, needed, necesidad, necessary,need,就是要, necessity, necesitaba, cần, namely,-96.7033,-82.9695,-78.1766,-76.8931,-74.6070,-72.9860,-71.3269,-71.1488,-70.7021,-69.8714
pc3,23,top,ลง, khắp,几乎,Suddenly,ശ്ച, almost, suddenly, Suddenly, hampir,月から,81.0271,80.4601,78.2292,77.5911,76.9543,76.5305,76.3910,75.0144,72.8719,72.7178
pc3,23,bottom,tool, subjective, upholding, هناخد, tool, safeguarding, clever, gimm, gimmick, Давайте,-94.1907,-91.7576,-88.8315,-88.0514,-86.1878,-85.5488,-85.3813,-85.1437,-84.1371,-83.1868
pc3,24,top, excitedly, suddenly,一阵, Suddenly,Suddenly, dizzy, 화면, rapidamente, rapidly, bursting,128.4202,116.7186,111.7267,111.3961,110.9285,109.9583,108.8470,108.5467,107.4445,106.8424
pc3,24,bottom, existe, simply,我认为, trivial, marginal,的我, stewardship, 존재, tồn, conservatism,-87.7524,-86.3308,-84.3092,-83.9086,-82.9837,-82.8261,-81.6097,-81.4988,-81.2128,-81.1172
pc3,25,top, excitedly, bursting, sudden, suddenly, startled, bursts, breathless, dizzy, Suddenly,aneously,127.2835,120.1359,119.0253,117.5041,115.7824,112.7509,110.5023,108.8018,107.7265,107.6206
pc3,25,bottom, arbit,我认为, nihil, trivial,politik,主義, conservatism, marginal, mediocr,trivial,-95.7408,-92.9028,-92.8287,-92.5400,-90.9715,-90.5444,-89.3485,-88.6315,-88.0446,-87.1093
pc3,26,top, excitedly,ขณะ, cheeks, suddenly, Suddenly, bursts,Suddenly, rapidly, bursting, sudden,123.6235,112.1786,111.1749,111.1458,108.0615,107.6890,107.3385,106.3801,105.8809,105.2830
pc3,26,bottom, trivial,我认为, salvage, simply, arbit, nihil, bric,trivial, myself, compromise,-92.9448,-90.0092,-86.7612,-85.8374,-85.7333,-85.4679,-84.7966,-84.0452,-83.8651,-83.5140
pc3,27,top, excitedly,一阵, cheeks, uncontroll,しながら,ขณะ, palpit,的同时, bursting, bursts,123.2339,115.4371,113.9366,110.4529,106.8536,105.6820,104.1482,102.4668,101.1092,100.4942
pc3,27,bottom, myself, trivial,我认为,trivial, salvage, arbit, nihil, compromise, simply,的我,-97.0663,-94.6186,-90.7623,-89.4919,-87.9907,-85.5297,-83.3916,-83.3703,-83.1366,-83.0809
pc3,28,top, excitedly, cheeks, amazement, bursting, exhilar, startled, breathless, palpit, excitement, rapidly,116.4542,105.4446,103.9923,103.7771,102.7013,102.5625,101.5315,100.6468,100.3727,100.2848
pc3,28,bottom,trivial, trivial, necessarily, 😉, simply, myself, arbit, expediency, dishonest, frankly,-98.9857,-96.0905,-88.3018,-87.7281,-87.0317,-86.7774,-86.2738,-84.7244,-84.1908,-83.6263
pc3,29,top, trembling, bursting, breathless,불어, vibrating, uncontroll, vibrate, convuls, tingling, vibrates,112.0236,108.9138,108.8317,107.8004,105.1873,102.3557,102.1029,100.2461,100.0671,98.2062
pc3,29,bottom, marginal, salvage, expediency, 😉, trivial, pretentious,trivial, minimal, mediocr, tolerated,-87.0528,-82.9381,-79.0477,-78.8203,-78.1464,-76.9321,-76.4532,-75.0507,-74.0564,-72.2041
pc3,30,top,불어, breathless, trembling, tingling, bursting, convuls, vibrating, uncontroll, vibrate, vibrates,111.9309,108.4205,106.3508,102.4697,100.9291,100.3881,99.7013,99.6159,96.6725,94.8967
pc3,30,bottom, expediency, marginal, mediocr, 😉, trivial, pretentious, tolerated, salvage,trivial, bureaucracy,-84.5786,-83.4795,-80.7212,-78.8490,-78.2174,-76.8207,-76.4476,-75.9763,-75.4834,-74.1781
pc3,31,top,불어, breathless, tingling, trembling, bursting, convuls, uncontroll, vibrating, bursts, burst,111.7572,103.4262,103.2548,101.3220,101.3008,100.3341,98.6259,95.5584,93.1161,93.0482
pc3,31,bottom, marginal, expediency, salvage, 😉, mediocr, matters, trivial, ambiguity, deficiencies, pretentious,-85.3755,-83.5506,-81.8033,-79.6428,-79.0850,-77.4535,-76.9616,-75.2938,-74.5281,-74.2978
pc3,32,top,불어, uncontroll, breathless, bursting, tingling, convuls, burst, lungs, trembling, startled,95.9099,93.6232,91.7170,91.2824,84.6707,83.8380,82.9586,82.2138,81.8943,79.5441
pc3,32,bottom, salvage, 😉, expediency, pretentious, matters,trivial, cyn, trivial, negotiation, marginal,-91.6409,-86.4567,-85.5392,-80.4315,-78.8973,-78.3375,-77.7344,-77.2001,-75.3201,-75.2554
pc3,33,top, breathless, bursting, startled, bursts, burst, convuls, trembling, dizzy, excitedly, fluttering,103.6958,99.4424,94.3027,93.5607,92.7448,91.3775,88.5280,84.1816,83.2253,82.1802
pc3,33,bottom,politik,原则, política, modification, 😉, negotiation,原則, salvage, conveniente, respect,-86.5514,-85.4574,-84.3238,-83.3305,-83.2347,-82.5742,-81.9757,-81.7640,-81.3165,-80.3029
pc3,34,top, her,",", and, bursts, across, suddenly,"!,", , tiba, trembling,102.9249,95.9680,87.0202,68.6066,67.2478,66.2520,64.2124,63.8843,63.3070,63.1406
pc3,34,bottom, calcS,unctional,modification,reasonable, consideramos, deficiency, mediocr, typology, formality,preference,-138.5867,-137.3327,-136.8175,-134.0382,-133.6157,-133.5720,-133.5138,-133.2391,-132.8723,-132.2771
pc4,0,top,امي, meantime,born, مني, berc,นอน,school, suốt,cose,zion,82.3873,72.4046,68.4885,67.2571,66.4055,65.5170,65.3072,64.8082,64.2069,61.2396
pc4,0,bottom,ностей, සං,DING,]@,マネ, आंक,O, turbine, Babe, Candy,-66.5206,-63.4894,-60.3213,-59.6487,-58.3460,-57.4428,-56.7805,-55.2128,-55.1536,-53.5945
pc4,1,top, Hamlin,ἷ,Ep, Tü,risch,ียน,kerchief, Sears, सुचेता, SDA,70.3588,68.2297,63.6995,63.5473,63.4520,63.2580,62.5072,62.2731,62.2672,61.9615
pc4,1,bottom,ie,తీ, Zone,making,toLocaleString,iek,Zone,augh,mise, đô,-67.4123,-61.9404,-56.6871,-54.0495,-53.1917,-52.9831,-52.9434,-52.8136,-52.8004,-52.5897
pc4,2,top,谱, Media, documental,祝,dington,tım,emans, boy,Media,Pda,68.2329,65.9005,65.4000,64.6442,64.4377,63.3001,62.8533,62.5578,60.8536,59.8282
pc4,2,bottom,屏, bort, הצ, vid, bie,冲, Ceylon, unst,mce,<table>,-58.4277,-58.2246,-57.4539,-56.9330,-55.9307,-55.7341,-55.3051,-54.3177,-54.1409,-53.1065
pc4,3,top," …,",myer, El, downs,ですよね,AndDelete, Right,بك, right, 기록,68.0357,66.2393,65.3609,65.2193,64.7982,64.0948,64.0173,63.9108,63.6009,63.0426
pc4,3,bottom,engar, endeavour,汁,elihat,dehyde,طل,也不会, fau,ይታ,ABIL,-73.9445,-63.8108,-61.5420,-59.8518,-59.7274,-59.1672,-58.3720,-57.9754,-56.3570,-55.4395
pc4,4,top,聂,امي, كه,락, Doyle, jetzt,delayed,$};,fes,сюда,80.9396,76.4853,76.1124,75.6256,75.1739,73.4123,72.7852,72.7465,72.6910,72.4310
pc4,4,bottom, taxonomy, master, generously,ब्, firmly, unfor, larger, жар, projects, member,-63.1917,-59.2587,-56.6636,-55.7775,-53.3054,-52.5181,-51.5411,-50.7871,-50.7385,-50.7336
pc4,5,top, दाब,yata,امي,oplay, nghị,ซ์,ação, seawater, الساعه, methamphetamine,83.6120,81.1577,80.8371,80.7894,80.1890,79.2588,78.9726,78.6970,78.6311,78.6131
pc4,5,bottom, mid, m, warm, master, carbonyl, merciless, veneer, permanent, permanently, imperson,-50.3936,-49.1520,-47.5143,-47.3611,-46.2142,-45.8010,-45.5794,-44.9930,-44.1426,-44.1019
pc4,6,top, चें,DOF,⁰, 지,靠,clerosis,мыс,よかった,поли,ốt,83.0099,70.9803,69.5795,69.4577,68.7545,68.5315,68.4344,67.5850,66.9912,66.7580
pc4,6,bottom,だけでも, merc, ra, mid,ENDAR,irm,ulter, PRIN, alm,一组,-66.7709,-66.6978,-63.7806,-62.8337,-59.8669,-59.8458,-59.2481,-58.9902,-57.6914,-57.2276
pc4,7,top,往,clerosis,CallbackContext, عكس, Timor,decreasing,िटेशन,>';, Ré,versing,81.4177,79.2424,78.3323,77.9719,74.9557,74.9024,73.2823,73.1273,71.6834,71.4654
pc4,7,bottom, Osp, enchanted, ra,cery, beasts, expertly, streamlined,قم, firmly, सुप,-69.1815,-68.8024,-67.2921,-65.8866,-64.4582,-64.2283,-64.0001,-62.0194,-61.1742,-61.0414
pc4,8,top,OfDay,racellular, Into,至今,Into, Around,往, vivos,into,ianas,90.1484,86.6757,78.6046,73.9681,70.6548,69.2454,68.0905,67.9770,67.8458,67.2373
pc4,8,bottom, intermédiaire, seder, similarly,さて, moderately, permita,മാണ, finely,と同様, pourrait,-79.3748,-77.9908,-74.7059,-68.6990,-67.6576,-66.8955,-66.6330,-66.2804,-65.8853,-65.2337
pc4,9,top,egos, fileSize,";"";", moods, KEYUP,∠,"$""", vivo, dịp, म्हट,97.0606,87.9915,85.7118,83.6355,80.8203,80.7234,80.4717,80.2346,78.7993,78.7297
